               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.018227,           0.0049818,           0.0018126,             0.93369,             0.76188,                0.86,             0.56251,            0.018389,           0.0042792,           0.0014087,           0.0059508,           0.0059508,           0.0059508
                 151,            0.018202,           0.0049904,           0.0018232,             0.93372,             0.76228,             0.86055,             0.56305,            0.018383,           0.0042786,           0.0014093,           0.0059379,           0.0059379,           0.0059379
                 152,            0.018187,           0.0049835,            0.001814,             0.93405,             0.76206,             0.86216,             0.56485,            0.018376,           0.0042774,           0.0014089,            0.005925,            0.005925,            0.005925
                 153,            0.018153,           0.0049909,           0.0017837,             0.93362,             0.76215,             0.86347,             0.56488,            0.018372,           0.0042765,           0.0014078,           0.0059121,           0.0059121,           0.0059121
                 154,            0.018202,           0.0049942,           0.0017765,             0.93312,             0.76155,             0.86347,             0.56425,            0.018371,            0.004276,           0.0014072,           0.0058993,           0.0058993,           0.0058993
                 155,            0.018186,           0.0049996,           0.0018255,              0.9336,             0.76131,             0.86347,             0.56441,            0.018366,           0.0042752,           0.0014071,           0.0058864,           0.0058864,           0.0058864
                 156,            0.018186,           0.0049706,           0.0018138,             0.93392,             0.76124,             0.86426,             0.56487,            0.018361,           0.0042743,           0.0014069,           0.0058735,           0.0058735,           0.0058735
                 157,            0.018107,           0.0049578,           0.0018016,             0.93301,             0.76142,             0.86409,             0.56523,            0.018358,           0.0042734,           0.0014062,           0.0058606,           0.0058606,           0.0058606
                 158,             0.01815,           0.0049424,           0.0017741,             0.93378,             0.76136,             0.86485,             0.56535,            0.018351,           0.0042727,           0.0014063,           0.0058477,           0.0058477,           0.0058477
                 159,            0.018126,           0.0049761,            0.001819,             0.93394,             0.76191,             0.86533,             0.56615,            0.018344,           0.0042707,           0.0014057,           0.0058348,           0.0058348,           0.0058348
                 160,            0.018193,           0.0049357,           0.0017975,             0.93462,             0.76185,             0.86607,             0.56575,            0.018337,           0.0042696,           0.0014053,            0.005822,            0.005822,            0.005822
                 161,            0.018091,           0.0049275,           0.0017962,             0.93398,             0.76217,             0.86667,             0.56705,            0.018333,            0.004268,           0.0014045,           0.0058091,           0.0058091,           0.0058091
                 162,            0.018055,           0.0049098,           0.0017949,             0.93279,              0.7633,             0.86711,             0.56585,            0.018327,           0.0042664,           0.0014043,           0.0057962,           0.0057962,           0.0057962
                 163,            0.018113,           0.0049787,           0.0018185,              0.9313,             0.76641,             0.86734,             0.56531,            0.018323,            0.004266,           0.0014034,           0.0057833,           0.0057833,           0.0057833
                 164,            0.018182,            0.004959,           0.0018025,             0.93146,             0.76533,             0.86838,              0.5657,             0.01832,            0.004266,           0.0014024,           0.0057704,           0.0057704,           0.0057704
                 165,            0.018045,           0.0049312,           0.0017713,             0.92911,             0.76613,             0.86914,             0.56616,            0.018314,           0.0042645,           0.0014018,           0.0057576,           0.0057576,           0.0057576
                 166,            0.017966,           0.0049058,           0.0017595,             0.92899,             0.76704,             0.87016,             0.56737,            0.018308,           0.0042636,           0.0014015,           0.0057447,           0.0057447,           0.0057447
                 167,            0.018102,           0.0049445,           0.0018258,             0.92904,             0.76558,             0.87046,             0.56722,            0.018303,           0.0042629,           0.0014006,           0.0057318,           0.0057318,           0.0057318
                 168,            0.018122,           0.0049002,           0.0017841,             0.92998,             0.76579,              0.8706,             0.56697,              0.0183,           0.0042615,           0.0013998,           0.0057189,           0.0057189,           0.0057189
                 169,             0.01808,           0.0049279,           0.0017956,             0.93121,             0.76511,             0.87078,             0.56755,            0.018293,           0.0042609,           0.0013982,            0.005706,            0.005706,            0.005706
                 170,            0.017973,           0.0048865,           0.0018159,             0.92703,             0.76886,             0.86987,             0.56707,            0.018286,           0.0042595,           0.0013984,           0.0056932,           0.0056932,           0.0056932
                 171,            0.018018,           0.0048985,           0.0017195,             0.92857,             0.76789,             0.87093,              0.5676,            0.018282,           0.0042595,           0.0013981,           0.0056803,           0.0056803,           0.0056803
                 172,            0.018002,           0.0049277,           0.0017726,             0.92795,             0.76805,             0.87055,             0.56795,            0.018274,           0.0042578,           0.0013972,           0.0056674,           0.0056674,           0.0056674
                 173,            0.017957,           0.0048833,           0.0017295,             0.92609,             0.76849,             0.87175,             0.56858,            0.018269,           0.0042566,           0.0013967,           0.0056545,           0.0056545,           0.0056545
                 174,            0.018018,           0.0049299,           0.0017962,             0.81441,             0.82592,             0.87173,             0.56725,            0.018264,           0.0042559,           0.0013962,           0.0056416,           0.0056416,           0.0056416
                 175,            0.017931,           0.0048827,           0.0017264,             0.81536,              0.8353,             0.87294,             0.56794,            0.018261,           0.0042555,           0.0013947,           0.0056288,           0.0056288,           0.0056288
                 176,            0.018054,           0.0049436,           0.0017965,             0.81457,              0.8356,             0.87324,             0.57047,             0.01826,           0.0042555,           0.0013939,           0.0056159,           0.0056159,           0.0056159
                 177,            0.017952,           0.0049328,           0.0017631,              0.8156,             0.83496,             0.87298,             0.56846,            0.018256,           0.0042547,           0.0013933,            0.005603,            0.005603,            0.005603
                 178,            0.017938,           0.0048966,           0.0018011,             0.81646,             0.82487,             0.87304,             0.56733,            0.018253,           0.0042531,            0.001393,           0.0055901,           0.0055901,           0.0055901
                 179,            0.017888,           0.0048894,           0.0017562,             0.81731,             0.82429,              0.8733,             0.56758,            0.018246,           0.0042516,           0.0013925,           0.0055772,           0.0055772,           0.0055772
                 180,            0.017897,           0.0048691,           0.0017544,             0.81842,             0.82461,             0.87341,             0.56945,             0.01824,           0.0042507,           0.0013927,           0.0055644,           0.0055644,           0.0055644
                 181,             0.01794,           0.0048966,           0.0018144,             0.81934,             0.82561,             0.87272,             0.57029,            0.018234,           0.0042495,           0.0013924,           0.0055515,           0.0055515,           0.0055515
                 182,            0.017942,           0.0049096,           0.0017438,             0.81948,             0.82624,             0.87264,             0.57017,            0.018231,           0.0042488,           0.0013921,           0.0055386,           0.0055386,           0.0055386
                 183,            0.017875,           0.0048712,           0.0017843,             0.82117,             0.82744,             0.87318,             0.56768,            0.018223,           0.0042468,           0.0013915,           0.0055257,           0.0055257,           0.0055257
                 184,            0.017912,            0.004917,            0.001784,             0.82205,             0.82757,             0.87313,             0.56844,            0.018217,           0.0042455,           0.0013906,           0.0055128,           0.0055128,           0.0055128
                 185,            0.017914,           0.0049151,           0.0018195,             0.82268,             0.82891,             0.87351,              0.5689,            0.018213,           0.0042445,           0.0013896,              0.0055,              0.0055,              0.0055
                 186,             0.01776,           0.0048819,           0.0017619,             0.82384,             0.82952,             0.87362,             0.56957,            0.018209,            0.004244,           0.0013881,           0.0054871,           0.0054871,           0.0054871
                 187,            0.017812,           0.0048543,           0.0017722,             0.82421,             0.83059,             0.87356,             0.56987,            0.018206,           0.0042435,           0.0013873,           0.0054742,           0.0054742,           0.0054742
                 188,            0.017751,           0.0048801,           0.0017671,             0.82472,             0.83248,             0.87447,             0.57081,              0.0182,           0.0042423,           0.0013864,           0.0054613,           0.0054613,           0.0054613
                 189,            0.017757,           0.0048772,           0.0017662,             0.82672,               0.832,             0.87452,             0.57095,            0.018196,            0.004242,           0.0013862,           0.0054484,           0.0054484,           0.0054484
                 190,            0.017781,           0.0048684,           0.0017517,             0.82875,             0.83221,             0.87463,             0.57126,            0.018189,            0.004241,           0.0013861,           0.0054355,           0.0054355,           0.0054355
                 191,            0.017841,           0.0048679,           0.0017436,             0.81965,             0.83691,             0.87597,             0.57107,            0.018186,           0.0042404,            0.001386,           0.0054227,           0.0054227,           0.0054227
                 192,            0.017855,           0.0048873,           0.0017566,              0.8236,             0.83604,               0.876,              0.5714,            0.018181,           0.0042398,           0.0013861,           0.0054098,           0.0054098,           0.0054098
                 193,            0.017824,           0.0048344,            0.001754,             0.82531,             0.83547,             0.87561,              0.5715,            0.018175,           0.0042391,           0.0013857,           0.0053969,           0.0053969,           0.0053969
                 194,            0.017716,           0.0048255,           0.0017186,             0.82679,             0.83478,             0.87571,             0.57182,            0.018168,           0.0042376,           0.0013852,            0.005384,            0.005384,            0.005384
                 195,            0.017768,           0.0048317,           0.0017883,             0.82836,             0.83464,             0.87555,             0.57258,             0.01816,           0.0042364,            0.001385,           0.0053711,           0.0053711,           0.0053711
                 196,            0.017814,           0.0049033,           0.0017431,             0.82845,             0.83467,              0.8753,             0.57246,            0.018154,           0.0042352,           0.0013848,           0.0053583,           0.0053583,           0.0053583
                 197,            0.017708,           0.0048451,           0.0017607,             0.82961,             0.83462,             0.87538,             0.57242,            0.018147,           0.0042337,           0.0013843,           0.0053454,           0.0053454,           0.0053454
                 198,            0.017721,           0.0048329,           0.0017733,             0.83028,             0.83538,             0.87552,             0.57482,            0.018139,           0.0042321,           0.0013834,           0.0053325,           0.0053325,           0.0053325
                 199,            0.017651,           0.0048177,           0.0017465,             0.82883,             0.83578,             0.87588,             0.57498,            0.018132,           0.0042304,            0.001382,           0.0053196,           0.0053196,           0.0053196
                 200,             0.01772,           0.0048915,           0.0017802,             0.82884,              0.8356,             0.87574,             0.57481,            0.018126,           0.0042286,           0.0013807,           0.0053067,           0.0053067,           0.0053067
                 201,            0.017745,           0.0048637,           0.0017756,             0.82926,             0.83553,              0.8762,             0.57492,            0.018119,           0.0042267,           0.0013797,           0.0052939,           0.0052939,           0.0052939
                 202,            0.017587,           0.0047865,           0.0017442,             0.82874,              0.8349,             0.87557,             0.57537,            0.018117,           0.0042263,           0.0013798,            0.005281,            0.005281,            0.005281
                 203,            0.017711,           0.0048549,           0.0017725,              0.8286,             0.83481,             0.87569,             0.57603,            0.018113,           0.0042255,           0.0013796,           0.0052681,           0.0052681,           0.0052681
                 204,            0.017736,           0.0048909,           0.0017445,               0.829,             0.83482,             0.87633,             0.57485,            0.018109,           0.0042248,           0.0013788,           0.0052552,           0.0052552,           0.0052552
                 205,            0.017669,           0.0048396,           0.0017299,             0.82971,             0.83472,             0.87593,             0.57281,            0.018106,           0.0042243,           0.0013782,           0.0052423,           0.0052423,           0.0052423
                 206,            0.017673,            0.004868,           0.0017419,             0.82926,              0.8352,             0.87623,             0.57312,            0.018105,           0.0042231,           0.0013777,           0.0052295,           0.0052295,           0.0052295
                 207,            0.017635,           0.0048059,           0.0017233,              0.8279,             0.83534,             0.87611,             0.57463,            0.018099,           0.0042218,           0.0013774,           0.0052166,           0.0052166,           0.0052166
                 208,            0.017639,           0.0048437,           0.0016973,             0.82985,             0.83555,             0.87591,             0.57622,            0.018093,           0.0042204,           0.0013766,           0.0052037,           0.0052037,           0.0052037
                 209,              0.0176,           0.0048009,            0.001713,             0.83248,              0.8353,             0.87607,             0.57469,             0.01809,           0.0042198,           0.0013759,           0.0051908,           0.0051908,           0.0051908
                 210,             0.01758,           0.0048255,           0.0017579,             0.83273,             0.83529,             0.87597,              0.5762,            0.018084,           0.0042184,           0.0013752,           0.0051779,           0.0051779,           0.0051779
                 211,            0.017604,           0.0048365,           0.0017455,             0.83283,             0.83531,             0.87598,             0.57684,             0.01808,           0.0042174,           0.0013746,           0.0051651,           0.0051651,           0.0051651
                 212,            0.017633,           0.0048089,           0.0017463,               0.833,             0.83463,             0.87565,             0.57669,            0.018074,           0.0042168,           0.0013739,           0.0051522,           0.0051522,           0.0051522
                 213,            0.017636,           0.0048169,           0.0016932,             0.83407,              0.8346,             0.87585,             0.57695,            0.018067,           0.0042154,           0.0013735,           0.0051393,           0.0051393,           0.0051393
                 214,            0.017513,           0.0048114,           0.0017293,             0.83258,             0.83372,             0.87513,             0.57732,             0.01806,           0.0042137,            0.001372,           0.0051264,           0.0051264,           0.0051264
                 215,            0.017551,           0.0047742,           0.0017579,             0.83323,             0.83386,              0.8754,             0.57725,            0.018057,           0.0042122,           0.0013703,           0.0051135,           0.0051135,           0.0051135
                 216,             0.01749,           0.0048616,           0.0017505,              0.8342,             0.83384,             0.87543,             0.57507,            0.018048,           0.0042108,            0.001369,           0.0051006,           0.0051006,           0.0051006
                 217,            0.017564,           0.0048297,           0.0017546,             0.83959,             0.83345,             0.87561,             0.57447,            0.018045,             0.00421,           0.0013683,           0.0050878,           0.0050878,           0.0050878
                 218,            0.017549,           0.0048227,           0.0017055,             0.84431,             0.83372,             0.87579,              0.5769,            0.018042,           0.0042095,           0.0013678,           0.0050749,           0.0050749,           0.0050749
                 219,            0.017511,           0.0047817,            0.001709,             0.84647,             0.83387,             0.87611,              0.5766,            0.018034,            0.004208,            0.001367,            0.005062,            0.005062,            0.005062
                 220,            0.017492,           0.0047785,            0.001715,             0.84408,             0.83424,             0.87724,              0.5768,            0.018029,           0.0042068,           0.0013659,           0.0050491,           0.0050491,           0.0050491
                 221,            0.017453,           0.0047432,           0.0017287,             0.84445,             0.83398,             0.87713,             0.57685,            0.018023,           0.0042058,           0.0013658,           0.0050362,           0.0050362,           0.0050362
                 222,            0.017535,           0.0047709,           0.0017145,             0.84547,             0.83399,             0.87709,             0.57761,            0.018019,           0.0042046,           0.0013648,           0.0050234,           0.0050234,           0.0050234
                 223,            0.017512,           0.0047886,           0.0017009,             0.84609,             0.83419,             0.87738,             0.57828,            0.018012,            0.004203,           0.0013638,           0.0050105,           0.0050105,           0.0050105
                 224,            0.017511,           0.0047571,           0.0017165,             0.84004,             0.83413,             0.87796,             0.57796,            0.018008,           0.0042023,           0.0013627,           0.0049976,           0.0049976,           0.0049976
                 225,            0.017421,           0.0047537,           0.0017582,             0.84303,             0.83432,             0.87811,             0.57885,            0.018004,           0.0042011,           0.0013621,           0.0049847,           0.0049847,           0.0049847
                 226,            0.017371,           0.0047411,           0.0017276,             0.83994,             0.83415,             0.87891,             0.57959,            0.018005,           0.0042007,           0.0013619,           0.0049718,           0.0049718,           0.0049718
                 227,             0.01745,           0.0047901,           0.0017399,             0.84244,              0.8341,              0.8787,             0.57954,               0.018,           0.0041994,           0.0013622,            0.004959,            0.004959,            0.004959
                 228,             0.01741,            0.004761,           0.0016861,             0.84061,             0.83405,             0.87912,             0.57998,            0.017993,           0.0041978,           0.0013622,           0.0049461,           0.0049461,           0.0049461
                 229,            0.017382,            0.004729,           0.0016728,             0.83593,             0.83471,             0.87948,             0.58054,            0.017987,           0.0041969,           0.0013629,           0.0049332,           0.0049332,           0.0049332
                 230,            0.017421,           0.0047353,           0.0017318,             0.83577,             0.83441,             0.87957,               0.581,            0.017979,           0.0041954,           0.0013637,           0.0049203,           0.0049203,           0.0049203
                 231,            0.017419,             0.00475,           0.0017487,             0.83578,             0.83385,             0.87913,             0.58049,            0.017969,            0.004194,           0.0013646,           0.0049074,           0.0049074,           0.0049074
                 232,            0.017351,            0.004765,            0.001695,             0.83818,             0.83353,             0.87909,             0.58096,            0.017961,           0.0041923,           0.0013653,           0.0048946,           0.0048946,           0.0048946
                 233,            0.017303,           0.0046994,           0.0017256,             0.84115,             0.83341,              0.8792,             0.57979,            0.017957,           0.0041917,           0.0013663,           0.0048817,           0.0048817,           0.0048817
                 234,            0.017363,            0.004739,           0.0017407,             0.84184,             0.83295,             0.87857,             0.57957,             0.01795,           0.0041898,            0.001367,           0.0048688,           0.0048688,           0.0048688
                 235,            0.017321,            0.004721,           0.0016801,             0.84016,             0.83292,             0.87837,             0.57966,            0.017943,            0.004188,           0.0013676,           0.0048559,           0.0048559,           0.0048559
                 236,            0.017398,             0.00476,           0.0017193,             0.84176,              0.8331,             0.87914,             0.57993,            0.017935,           0.0041863,            0.001368,            0.004843,            0.004843,            0.004843
                 237,            0.017293,           0.0047227,           0.0016718,             0.84216,             0.83323,             0.87906,              0.5806,            0.017931,           0.0041855,           0.0013682,           0.0048302,           0.0048302,           0.0048302
                 238,            0.017239,           0.0047018,           0.0016614,             0.84421,             0.83384,             0.87963,             0.58157,            0.017923,           0.0041841,           0.0013689,           0.0048173,           0.0048173,           0.0048173
                 239,            0.017248,           0.0046965,           0.0017128,             0.85045,             0.83312,             0.87927,             0.58164,            0.017913,           0.0041817,            0.001369,           0.0048044,           0.0048044,           0.0048044
                 240,            0.017304,           0.0047186,           0.0016968,              0.8498,             0.83287,             0.87922,             0.58213,            0.017909,           0.0041815,           0.0013693,           0.0047915,           0.0047915,           0.0047915
                 241,            0.017301,           0.0047734,             0.00168,             0.84844,             0.83303,             0.87978,             0.58206,              0.0179,             0.00418,           0.0013692,           0.0047786,           0.0047786,           0.0047786
                 242,            0.017308,           0.0047122,            0.001693,             0.84878,             0.83282,             0.88046,             0.58207,            0.017895,           0.0041793,           0.0013692,           0.0047658,           0.0047658,           0.0047658
                 243,             0.01723,           0.0047229,           0.0016724,             0.85026,             0.83285,             0.88139,             0.58331,            0.017886,           0.0041779,           0.0013691,           0.0047529,           0.0047529,           0.0047529
                 244,            0.017257,           0.0046763,            0.001709,             0.85294,             0.83283,             0.88097,             0.58309,            0.017882,           0.0041771,           0.0013701,             0.00474,             0.00474,             0.00474
                 245,            0.017232,           0.0047251,           0.0016781,             0.85594,              0.8328,             0.88097,             0.58236,            0.017876,           0.0041764,           0.0013695,           0.0047271,           0.0047271,           0.0047271
                 246,            0.017257,           0.0047322,           0.0017038,               0.858,             0.83203,             0.88088,             0.58388,            0.017872,           0.0041754,           0.0013696,           0.0047142,           0.0047142,           0.0047142
                 247,            0.017117,           0.0046618,           0.0016535,             0.85695,             0.83225,             0.88144,             0.58421,            0.017865,           0.0041743,           0.0013704,           0.0047013,           0.0047013,           0.0047013
                 248,            0.017116,           0.0046692,           0.0016558,             0.85793,             0.83176,             0.88133,             0.58434,            0.017859,            0.004173,           0.0013709,           0.0046885,           0.0046885,           0.0046885
                 249,            0.017139,           0.0047193,           0.0017198,             0.86382,             0.83144,             0.88324,             0.58557,            0.017852,           0.0041711,           0.0013703,           0.0046756,           0.0046756,           0.0046756
                 250,            0.017253,           0.0047079,           0.0017139,             0.86564,             0.83084,             0.88293,             0.58543,            0.017846,           0.0041699,           0.0013704,           0.0046627,           0.0046627,           0.0046627
                 251,            0.017114,           0.0046949,           0.0016597,             0.87006,             0.83129,             0.88341,             0.58609,            0.017841,           0.0041691,           0.0013702,           0.0046498,           0.0046498,           0.0046498
                 252,            0.017146,           0.0046874,           0.0016491,             0.87212,             0.83122,             0.88426,             0.58759,            0.017836,           0.0041688,           0.0013693,           0.0046369,           0.0046369,           0.0046369
                 253,            0.017125,           0.0047098,           0.0016992,             0.87512,              0.8311,             0.88423,             0.58775,             0.01783,           0.0041677,           0.0013686,           0.0046241,           0.0046241,           0.0046241
                 254,            0.017129,           0.0047037,           0.0017036,             0.87709,             0.83087,             0.88395,             0.58726,            0.017824,           0.0041669,           0.0013679,           0.0046112,           0.0046112,           0.0046112
                 255,            0.017086,           0.0046938,           0.0017035,             0.87618,             0.83079,             0.88444,             0.58664,            0.017817,           0.0041658,           0.0013677,           0.0045983,           0.0045983,           0.0045983
                 256,            0.017109,           0.0046781,           0.0016521,             0.87782,             0.83112,             0.88434,             0.58603,            0.017814,           0.0041654,           0.0013684,           0.0045854,           0.0045854,           0.0045854
                 257,            0.017102,           0.0046733,           0.0016511,             0.87977,              0.8307,             0.88412,             0.58607,            0.017808,           0.0041645,           0.0013684,           0.0045725,           0.0045725,           0.0045725
                 258,             0.01702,           0.0046749,           0.0016346,             0.88059,             0.83036,             0.88389,             0.58583,            0.017805,           0.0041643,           0.0013685,           0.0045597,           0.0045597,           0.0045597
                 259,            0.017119,           0.0046831,           0.0016766,             0.88123,             0.83032,             0.88339,             0.58616,              0.0178,           0.0041631,           0.0013689,           0.0045468,           0.0045468,           0.0045468
                 260,            0.017093,           0.0046592,           0.0016798,             0.88359,             0.83115,             0.88343,             0.58644,            0.017796,            0.004163,           0.0013688,           0.0045339,           0.0045339,           0.0045339
                 261,            0.017099,           0.0046641,           0.0016713,             0.88373,             0.83036,             0.88352,             0.58641,            0.017793,           0.0041625,           0.0013691,            0.004521,            0.004521,            0.004521
                 262,            0.017125,           0.0046862,           0.0016355,             0.88676,             0.83025,             0.88322,              0.5879,            0.017788,            0.004161,           0.0013685,           0.0045081,           0.0045081,           0.0045081
                 263,            0.017128,           0.0046722,           0.0016757,             0.88698,             0.83017,             0.88367,             0.58799,            0.017784,           0.0041605,           0.0013692,           0.0044953,           0.0044953,           0.0044953
                 264,             0.01697,             0.00469,           0.0016757,             0.88769,             0.82923,              0.8833,             0.58925,            0.017777,           0.0041596,           0.0013692,           0.0044824,           0.0044824,           0.0044824
                 265,            0.017075,           0.0046686,           0.0016962,             0.88795,             0.82908,             0.88284,             0.58916,            0.017773,           0.0041593,           0.0013695,           0.0044695,           0.0044695,           0.0044695
                 266,            0.016987,           0.0046785,           0.0016548,             0.88665,             0.82906,             0.88357,             0.59021,            0.017771,            0.004159,             0.00137,           0.0044566,           0.0044566,           0.0044566
                 267,            0.016952,           0.0046228,           0.0016524,             0.88664,             0.82966,             0.88268,             0.58939,            0.017767,           0.0041585,           0.0013705,           0.0044437,           0.0044437,           0.0044437
                 268,            0.016949,           0.0046102,           0.0016195,             0.88716,             0.83024,             0.88363,             0.58977,            0.017762,           0.0041579,           0.0013721,           0.0044309,           0.0044309,           0.0044309
                 269,            0.017004,           0.0046307,           0.0016407,             0.88785,             0.83019,             0.88386,             0.59017,            0.017755,           0.0041569,           0.0013733,            0.004418,            0.004418,            0.004418
                 270,            0.016885,           0.0046306,           0.0016632,             0.88776,              0.8305,             0.88404,             0.59033,            0.017747,           0.0041557,           0.0013743,           0.0044051,           0.0044051,           0.0044051
                 271,            0.017039,           0.0046289,              0.0017,             0.88743,             0.83033,             0.88415,             0.59244,            0.017741,           0.0041546,           0.0013744,           0.0043922,           0.0043922,           0.0043922
                 272,            0.016968,           0.0046118,           0.0016192,             0.88713,             0.82962,             0.88376,             0.59281,            0.017736,           0.0041539,           0.0013752,           0.0043793,           0.0043793,           0.0043793
                 273,            0.016966,           0.0046538,           0.0016181,             0.88811,             0.82953,             0.88371,             0.59264,            0.017731,           0.0041526,            0.001375,           0.0043665,           0.0043665,           0.0043665
                 274,            0.016876,           0.0046233,           0.0016308,             0.88786,             0.82945,             0.88372,             0.59404,            0.017729,           0.0041518,           0.0013743,           0.0043536,           0.0043536,           0.0043536
                 275,            0.016828,           0.0046055,           0.0016289,             0.88862,             0.82837,             0.88391,              0.5919,            0.017723,           0.0041512,           0.0013743,           0.0043407,           0.0043407,           0.0043407
                 276,            0.016973,           0.0046088,           0.0016389,             0.88853,             0.82835,             0.88404,             0.59183,            0.017718,             0.00415,           0.0013746,           0.0043278,           0.0043278,           0.0043278
                 277,            0.016981,           0.0046209,           0.0016827,             0.89027,             0.82805,             0.88414,             0.59433,            0.017711,           0.0041488,           0.0013752,           0.0043149,           0.0043149,           0.0043149
                 278,            0.016861,           0.0045985,           0.0016401,             0.89041,             0.82848,              0.8843,             0.59445,             0.01771,           0.0041483,           0.0013757,            0.004302,            0.004302,            0.004302
                 279,             0.01685,           0.0045927,           0.0016648,             0.89268,             0.82864,             0.88393,             0.59449,            0.017704,           0.0041472,           0.0013763,           0.0042892,           0.0042892,           0.0042892
                 280,            0.016906,           0.0046128,           0.0016572,             0.89242,             0.82798,             0.88356,             0.59506,            0.017698,           0.0041466,           0.0013771,           0.0042763,           0.0042763,           0.0042763
                 281,            0.016867,            0.004597,           0.0016823,             0.89395,               0.828,             0.88345,             0.59417,            0.017693,           0.0041456,           0.0013774,           0.0042634,           0.0042634,           0.0042634
                 282,            0.016862,           0.0046292,           0.0016311,             0.89517,             0.82794,             0.88346,             0.59423,            0.017684,           0.0041437,           0.0013779,           0.0042505,           0.0042505,           0.0042505
                 283,             0.01685,           0.0046047,           0.0016168,             0.89475,             0.82832,              0.8839,             0.59488,            0.017682,           0.0041432,           0.0013792,           0.0042376,           0.0042376,           0.0042376
                 284,            0.016883,           0.0046183,           0.0016573,             0.89376,             0.82755,             0.88341,             0.59335,            0.017681,           0.0041431,             0.00138,           0.0042248,           0.0042248,           0.0042248
                 285,            0.016802,           0.0045762,           0.0016236,             0.89564,             0.82771,             0.88368,             0.59368,            0.017677,            0.004142,           0.0013812,           0.0042119,           0.0042119,           0.0042119
                 286,            0.016779,           0.0045417,           0.0016387,             0.89704,             0.82754,             0.88361,             0.59451,            0.017672,           0.0041412,           0.0013807,            0.004199,            0.004199,            0.004199
                 287,            0.016806,           0.0046105,            0.001641,             0.89739,             0.82723,             0.88313,             0.59419,             0.01767,           0.0041407,             0.00138,           0.0041861,           0.0041861,           0.0041861
                 288,            0.016815,           0.0045993,           0.0016981,             0.89926,              0.8271,             0.88312,             0.59424,            0.017668,           0.0041396,           0.0013801,           0.0041732,           0.0041732,           0.0041732
                 289,            0.016757,           0.0045672,           0.0016543,             0.89874,             0.82635,             0.88257,             0.59434,            0.017666,           0.0041391,           0.0013809,           0.0041604,           0.0041604,           0.0041604
                 290,            0.016848,            0.004614,           0.0016702,              0.8997,             0.82614,             0.88246,             0.59454,            0.017663,           0.0041385,           0.0013813,           0.0041475,           0.0041475,           0.0041475
                 291,            0.016758,           0.0046062,            0.001677,             0.89989,             0.82609,             0.88236,             0.59426,            0.017663,           0.0041378,           0.0013811,           0.0041346,           0.0041346,           0.0041346
                 292,            0.016728,           0.0045608,           0.0016586,             0.90045,             0.82637,             0.88276,             0.59471,             0.01766,           0.0041374,           0.0013813,           0.0041217,           0.0041217,           0.0041217
                 293,            0.016611,           0.0045482,           0.0015811,             0.90115,             0.82647,             0.88292,             0.59399,            0.017659,           0.0041375,           0.0013814,           0.0041088,           0.0041088,           0.0041088
                 294,            0.016736,           0.0045919,           0.0016553,             0.90265,             0.82646,              0.8835,              0.5954,            0.017657,           0.0041373,           0.0013805,            0.004096,            0.004096,            0.004096
                 295,            0.016648,           0.0045482,           0.0016123,             0.90416,              0.8262,             0.88324,             0.59515,             0.01765,           0.0041358,           0.0013799,           0.0040831,           0.0040831,           0.0040831
                 296,            0.016712,           0.0045829,           0.0016355,             0.90517,             0.82617,             0.88336,             0.59584,            0.017647,           0.0041345,           0.0013795,           0.0040702,           0.0040702,           0.0040702
                 297,             0.01671,           0.0045267,           0.0016153,             0.90446,             0.82604,             0.88332,             0.59505,            0.017644,           0.0041339,           0.0013786,           0.0040573,           0.0040573,           0.0040573
                 298,            0.016594,           0.0045472,           0.0016062,             0.90524,             0.82683,             0.88411,               0.597,            0.017637,           0.0041329,           0.0013783,           0.0040444,           0.0040444,           0.0040444
                 299,            0.016682,           0.0045114,           0.0016342,             0.90541,             0.82614,               0.884,             0.59806,            0.017634,            0.004132,            0.001377,           0.0040316,           0.0040316,           0.0040316
                 300,            0.016648,           0.0045106,           0.0016153,              0.9047,             0.82566,             0.88481,             0.59708,            0.017633,           0.0041314,           0.0013777,           0.0040187,           0.0040187,           0.0040187
                 301,              0.0167,           0.0045938,           0.0016838,             0.90542,             0.82477,             0.88487,             0.59758,            0.017633,           0.0041313,           0.0013794,           0.0040058,           0.0040058,           0.0040058
                 302,            0.016695,           0.0045916,           0.0016462,             0.90561,             0.82521,             0.88498,             0.59794,            0.017631,           0.0041303,           0.0013793,           0.0039929,           0.0039929,           0.0039929
                 303,            0.016522,           0.0045121,           0.0015982,             0.90598,             0.82391,             0.88485,             0.59736,            0.017627,           0.0041293,            0.001379,             0.00398,             0.00398,             0.00398
                 304,            0.016563,           0.0045503,           0.0016152,             0.90548,              0.8243,             0.88545,             0.59728,            0.017625,           0.0041282,           0.0013784,           0.0039671,           0.0039671,           0.0039671
                 305,            0.016584,           0.0045451,           0.0016245,             0.90439,             0.82474,             0.88529,             0.59799,            0.017624,            0.004128,           0.0013783,           0.0039543,           0.0039543,           0.0039543
                 306,            0.016601,           0.0045469,            0.001616,             0.90492,             0.82411,             0.88525,             0.59727,            0.017621,           0.0041275,           0.0013778,           0.0039414,           0.0039414,           0.0039414
